headline,date,doc_type,material_type,section,keywords,source,news_desk,word_count
"With Omicron’s Rise, Americans Brace for Returning to School and Work",2022-01-01,article,News,,"['Coronavirus Omicron Variant', 'Disease Rates', 'Coronavirus Return to Office', 'Telecommuting', 'Education (K-12)', 'Teachers and School Employees', 'Parenting', 'Colleges and Universities', 'Workplace Hazards and Violations', 'States (US)']",The New York Times,National,1542
Once Upon a Time … Bedtime Stories Were Just for Kids,2022-01-01,article,News,,"['Sleep', 'Anxiety and Stress', 'Podcasts']",The New York Times,Styles,1129
Nashville Finds Opportunity in the Hole a Bomber Left in the Heart of the City,2022-01-01,article,News,,"['Area Planning and Renewal', 'Real Estate and Housing (Residential)', 'Historic Buildings and Sites', 'Bars and Nightclubs', 'Nashville, Tenn, Explosion (2020)']",The New York Times,National,1454
U.S. Military Focusing on ISIS Cell Behind Attack at Kabul Airport,2022-01-01,article,News,,"['Terrorism', 'Afghanistan War (2001- )', 'United States Defense and Military Forces', 'United States International Relations', 'Evacuations and Evacuees']",The New York Times,Washington,1091
The New Political Cry in South Korea: ‘Out With Man Haters’,2022-01-01,article,News,,"['Men and Boys', 'Demonstrations, Protests and Riots', 'Fringe Groups and Movements', ""Women's Rights"", 'Women and Girls', 'Discrimination', 'Politics and Government', '#MeToo Movement', 'Income Inequality', 'Sexual Harassment']",The New York Times,Foreign,1384
Counterculture to Counterintuitive: Cannabis to Help You Diet?,2022-01-01,article,News,,"['Cannabis Foods and Products', 'Advertising and Marketing', 'Clinical Trials', 'Diet and Nutrition']",The New York Times,Styles,2618
10 Insightful Tips From People Who Prove It’s Never Too Late,2022-01-01,article,News,,"['Hobbies', 'Careers and Professions', 'Content Type: Personal Profile', 'Content Type: Service']",The New York Times,SpecialSections,88
A Nation on Hold Wants to Speak With a Manager,2022-01-01,article,News,,"['Anxiety and Stress', 'Customs, Etiquette and Manners', 'Customer Relations', 'Shopping and Retail', 'AIRLINES AND AIRPLANES', 'Quarantine (Life and Culture)', 'Masks', 'Coronavirus (2019-nCoV)', 'Workplace Hazards and Violations', 'Social Conditions and Trends']",The New York Times,SundayBusiness,1878
An Exhibit Meant to Showcase Kurdish Suffering Provoked a Furor Instead,2022-01-01,article,News,,"['Art', 'Kurds', 'Politics and Government', 'Secession and Independence Movements', 'War and Armed Conflicts']",The New York Times,Foreign,1280
12 Things Our Critics Are Looking Forward to in 2022,2022-01-01,article,News,,"['Culture (Arts)', 'Two Thousand Twenty Two']",The New York Times,Culture,1790
Memorable Canada Stories in 2021,2022-01-01,article,News,,"['Indigenous People', 'Child Abuse and Neglect', 'Coronavirus (2019-nCoV)']",The New York Times,Foreign,1194
Louisiana Judge Who Used Racial Slur in Video Resigns,2022-01-01,article,News,,"['Courts and the Judiciary', 'Black People', 'Blacks', 'Discrimination', 'Video Recordings, Downloads and Streaming']",The New York Times,Express,579
At Least 12 Die in Stampede at a Hindu Shrine in Kashmir,2022-01-01,article,News,,"['Stampedes', 'Pilgrimages', 'Hinduism', 'Deaths (Fatalities)']",The New York Times,Foreign,562
"Dread, Lust and Russians",2022-01-01,article,News,,['Books and Literature'],The New York Times,Books,758
Trigger Warning: It’s My Brother’s Turn Again,2022-01-01,article,Op-Ed,,['United States Politics and Government'],The New York Times,OpEd,963
Want a Covid Test With Your Viagra?,2022-01-01,article,News,,"['Coronavirus (2019-nCoV)', 'Tests (Medical)']",The New York Times,SundayBusiness,1165
"With a Simple Funeral, South Africa Bids Farewell to Desmond Tutu",2022-01-01,article,News,,"['Funerals and Memorials', 'Politics and Government', 'Apartheid (Policy)']",The New York Times,Foreign,814
Every Day Is Jan. 6 Now,2022-01-01,article,Editorial,,"['Storming of the US Capitol (Jan, 2021)', 'Presidential Election of 2020', 'United States Politics and Government', 'State Legislatures', 'Voting Rights, Registration and Requirements', 'Polls and Public Opinion', 'internal-storyline-no']",The New York Times,Editorial,1508
New Year’s Day charity swims are being canceled around the world.,2022-01-01,article,News,,"['New Year', 'Coronavirus Omicron Variant', 'Swimming', 'Coronavirus (2019-nCoV)', 'Philanthropy']",The New York Times,Express,319
How high will the U.S. surge go after the holidays? Should you get tested?,2022-01-01,article,News,,"['Coronavirus Omicron Variant', 'Tests (Medical)', 'Disease Rates', 'Content Type: Service', 'Coronavirus Risks and Safety Concerns']",The New York Times,Express,592
A Vatican Library Shortens the Distance Between Its Works and Its Scholars,2022-01-01,article,News,,"['Libraries and Librarians', 'Books and Literature', 'Manuscripts', 'Religion and Belief']",The New York Times,Foreign,1033
"When They Warn of Rare Disorders, These Prenatal Tests Are Usually Wrong",2022-01-01,article,News,,"['Pregnancy and Childbirth', 'Tests (Medical)', 'Blood', 'Defective Products', 'DNA (Deoxyribonucleic Acid)', 'Advertising and Marketing', 'Regulation and Deregulation of Industry', 'Abortion', 'Amniocentesis']",The New York Times,Upshot,2838
2022 Is Full of First Steps to the Moon,2022-01-01,article,News,,"['Moon', 'Artemis Program', 'Space and Astronomy', 'Rocket Science and Propulsion', 'Private Spaceflight']",The New York Times,Science,1305
Meteor Showers That Will Peak in Night Skies in 2022,2022-01-01,article,News,,"['Meteors and Meteorites', 'Comets', 'Asteroids', 'Space and Astronomy', 'Solar System', 'Content Type: Service']",The New York Times,Science,1580
British Bank Makes $175 Million in Mistaken Payments,2022-01-01,article,News,,['Banking and Financial Institutions'],The New York Times,Express,407
"Dan Reeves, Coach Who Reached (but Lost) Four Super Bowls, Dies at 77",2022-01-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Football', 'Coaches and Managers', 'Super Bowl']",The New York Times,Obits,1121
Off-Duty Officer Shot While Sleeping in Car Outside a Harlem Police Station,2022-01-01,article,News,,"['Attacks on Police', 'Murders, Attempted Murders and Homicides']",The New York Times,Express,500
"After Catastrophic Fire, Colorado Fights a New Hazard: 10 Inches of Snow",2022-01-01,article,News,,"['Snow and Snowstorms', 'Wildfires', 'Power Failures and Blackouts', 'Fires and Firefighters']",The New York Times,National,1314
Sync your calendar with the solar system,2022-01-01,multimedia,Interactive Feature,,"['Space and Astronomy', 'Moon', 'Meteors and Meteorites', 'Asteroids']",The New York Times,Science,0
"Big Rockets, Massive Asteroids and More Space Highlights for 2022",2022-01-01,article,News,,"['Space and Astronomy', 'Rocket Science and Propulsion', 'Tiangong Space Program', 'Space Stations', 'Planets', 'Private Spaceflight']",The New York Times,Science,1086
10 Lessons We’ve Learned About Eating Well,2022-01-01,article,News,,"['Diet and Nutrition', 'Obesity', 'Microbiology', 'Vegetables', 'Water', 'Health Foods', 'Gastroesophageal Reflux (Acid Reflux)', 'Digestive Tract']",The New York Times,Well,1058
Beaches Closed After 8.5 Million Gallons of Sewage Spill in Los Angeles County,2022-01-01,article,News,,"['Sewers and Sewage', 'Water Pollution', 'Environment', 'Beaches', 'Waste Materials and Disposal']",The New York Times,Express,593
A crew outbreak halts a German New Year’s cruise in Lisbon.,2022-01-01,article,News,,[],The New York Times,Foreign,305
Off-Duty N.Y.P.D. Officer Shot Outside East Harlem Police Station,2022-01-01,multimedia,Video,,['Police'],The New York Times,,0
"North Carolina faces a surge, but runs into testing issues.",2022-01-01,article,News,,"['Disease Rates', 'Tests (Medical)', 'Coronavirus Omicron Variant']",The New York Times,Express,481
Color Mixing,2022-01-01,article,News,,"['Crossword Puzzles', 'Myths and Mythical Creatures']",The New York Times,Games,728
21 People Rescued After a Freezing Night Stranded in Aerial Tram Cars,2022-01-02,article,News,,"['Cable Cars and Trams', 'Rescues']",The New York Times,Express,773
"New York reports 85,000 cases in a day, another record, as surge shows no sign of slowing.",2022-01-02,article,News,,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Coronavirus Omicron Variant', 'Coronavirus Delta Variant']",The New York Times,Express,347
Quotation of the Day: Back to School and Work Even as Omicron Explodes,2022-01-02,article,Quote,,[],The New York Times,Summary,49
"Corrections: Jan. 2, 2022",2022-01-02,article,News,,[],The New York Times,Corrections,163
South African Parliament Buildings ‘Gutted’ After Large Fire,2022-01-02,article,News,,['Fires and Firefighters'],The New York Times,Foreign,712
Spelling Bee Forum,2022-01-02,article,News,,[],The New York Times,Games,170
‘My Friend and I Decided to Grab Some Cupcakes Before Going Home’,2022-01-02,article,News,,[],The New York Times,Metropolitan,803
How Much for That Doggie in the Cubicle?,2022-01-02,article,News,,"['Workplace Environment', 'Content Type: Service', 'your-feed-selfcare']",The New York Times,SundayBusiness,1543
"Coming Soon to This Coal County: Solar, in a Big Way",2022-01-02,article,News,,"['Solar Energy', 'Coal', 'Mines and Mining', 'Labor and Jobs', 'Global Warming', 'Greenhouse Gas Emissions', 'Alternative and Renewable Energy']",The New York Times,Climate,1726
South Korea Says Unknown Person Crossed Heavily Armed Border Into North,2022-01-02,article,News,,"['Border Barriers', 'International Relations', 'Defectors (Political)']",The New York Times,Foreign,717
Each N.F.L. Team’s Playoff Path: Week 17,2022-01-02,multimedia,Interactive Feature,,"['Playoff Games', 'Football']",The New York Times,The Upshot,0
"Homes That Sold for Around $600,000",2022-01-02,article,News,,['Real Estate and Housing (Residential)'],The New York Times,RealEstate,458
Tracking Climate Change in 193 Countries,2022-01-02,article,News,,['Global Warming'],The New York Times,Insider,847
Left and Center-Left Both Claim Stacey Abrams. Who’s Right?,2022-01-02,article,News,,"['Elections, Governors', 'United States Politics and Government', 'Voting Rights, Registration and Requirements', 'Race and Ethnicity', 'Health Insurance and Managed Care']",The New York Times,Politics,1604
Puerto Rico Faces Staggering Covid Case Explosion,2022-01-02,article,News,,"['Disease Rates', 'Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)']",The New York Times,National,1143
Noah Hawley Keeps Changing Lanes,2022-01-02,article,News,,"['Books and Literature', 'Writing and Writers', 'Content Type: Personal Profile', 'Television']",The New York Times,Weekend,1570
"Child Tax Credit’s Extra Help Ends, Just as Covid Surges Anew",2022-01-02,article,News,,"['United States Economy', 'Child Tax Credits and Stipends', 'American Rescue Plan (2021)', 'Poverty', 'Children and Childhood', 'Tax Credits, Deductions and Exemptions', 'United States Politics and Government', 'American Families Plan (2021)', 'Coronavirus (2019-nCoV)']",The New York Times,Business,1650
"NASA’s Retiring Top Scientist Says We Can Terraform Mars and Maybe Venus, Too",2022-01-02,article,News,,"['Space and Astronomy', 'Mars (Planet)', 'Venus (Planet)', 'Planets', 'Europa (Moon of Jupiter)', 'Extraterrestrial Life', 'Content Type: Personal Profile']",The New York Times,Science,1405
"China Moves to Overhaul Protections for Women’s Rights, Sort Of",2022-01-02,article,News,,"[""Women's Rights"", 'Women and Girls', 'Discrimination', '#MeToo Movement', 'Sexual Harassment', 'Law and Legislation']",The New York Times,Foreign,1272
A Spanish Mystery: Is a ‘Masked Restorer’ to Blame for a Church’s Botched Repair?,2022-01-02,article,News,,"['Churches (Buildings)', 'ARCHITECTURE', 'Restoration and Renovation', 'Historic Buildings and Sites']",The New York Times,Foreign,1246
"Omicron, Colorado, Betty White: Your Weekend Briefing",2022-01-02,article,briefing,,[],The New York Times,NYTNow,1310
The Week in Business: Travel Troubles,2022-01-02,article,News,,"['United States Economy', 'Workplace Environment', 'Coronavirus (2019-nCoV)', 'AIRLINES AND AIRPLANES', 'Delays (Transportation)']",The New York Times,SundayBusiness,744
"What’s Going On in This Picture? | Jan. 10, 2022",2022-01-02,article,News,,[],The New York Times,National,454
"In the Tinderbox of Bosnia, a Serb Nationalist Lights a Match",2022-01-02,article,News,,"['Politics and Government', 'Secession and Independence Movements', 'War Crimes, Genocide and Crimes Against Humanity', 'International Relations', 'United States International Relations']",The New York Times,Foreign,1527
Boldface Names Give Los Angeles a New Cultural Center,2022-01-02,article,News,,"['ARCHITECTURE', 'Philanthropy', 'Synagogues', 'Content Type: Personal Profile', 'Elderly']",The New York Times,Culture,1578
Twitter Permanently Suspends Marjorie Taylor Greene’s Account,2022-01-02,article,News,,"['Social Media', 'Coronavirus (2019-nCoV)', 'Censorship', 'Vaccination and Immunization', 'Rumors and Misinformation', 'United States Politics and Government']",The New York Times,Business,898
The Challenges of Keeping Schools Open,2022-01-02,article,Letter,,"['Education (K-12)', 'Coronavirus (2019-nCoV)', 'Nuclear Weapons', 'News and News Media', 'Doomsday', 'Black People', 'Blacks', 'Arms Control and Limitation and Disarmament']",The New York Times,Letters,1317
What to Cook This Week,2022-01-02,article,Letter,,"['Cooking and Cookbooks', 'Content Type: Service']",The New York Times,Dining,526
10 New Year’s Resolutions That Are Good for the Soul,2022-01-02,article,Op-Ed,,"['internal-sub-only-nl', 'New Year', 'Christians and Christianity', 'Content Type: Service']",The New York Times,OpEd,1433
The Video Games That Got Us Through 2021,2022-01-02,article,News,,"['Computer and Video Games', 'Two Thousand Twenty One']",The New York Times,Culture,1960
"These Novels Are Asking You to Read More, and Read Better",2022-01-02,article,Op-Ed,,"['Books and Literature', 'Nobel Prizes', 'Man Booker Prize', 'Man Booker International Prize', 'Goncourt Prize']",The New York Times,OpEd,1040
Tesla Reports 87% Increase in 2021 Deliveries,2022-01-02,article,News,,"['Electric and Hybrid Vehicles', 'Company Reports', 'Automobiles', 'Supply Chain', 'Automobile Safety Features and Defects', 'Factories and Manufacturing']",The New York Times,Business,730
Americans are bracing for the return to school and work.,2022-01-02,article,News,,[],The New York Times,National,336
Team Owner Surprises Workers With ‘Life-Changing Gesture’ After Sale,2022-01-02,article,News,,"['Minor Leagues', 'Baseball', 'Bonuses']",The New York Times,Express,773
"What I Learned About Death From 7 Religious Scholars, 1 Atheist and My Father",2022-01-02,article,Op-Ed,,"['Philosophy', 'Religion and Belief', 'Coronavirus (2019-nCoV)', 'Anxiety and Stress', 'Death and Dying']",The New York Times,OpEd,1374
Venice Gets a Grip on a Star Architect’s Slippery Bridge,2022-01-02,article,News,,"['Bridges and Tunnels', 'ARCHITECTURE', 'Glass', 'Falls', 'Rock and Stone']",The New York Times,Foreign,839
Goldman Sachs Follows Wall Street Rivals in Asking Staff to Work From Home,2022-01-02,article,News,,"['Coronavirus Return to Office', 'Banking and Financial Institutions', 'Telecommuting', 'Vaccination and Immunization']",The New York Times,Business,607
"Review: Amid Omicron, the Met Opera Opens a Weimar ‘Rigoletto’",2022-01-02,article,Review,,['Opera'],The New York Times,Culture,1101
"Maryland prepares for a ‘terrible point’ in the Covid crisis, the governor says.",2022-01-02,article,News,,"['Coronavirus (2019-nCoV)', 'Hospitals']",The New York Times,Foreign,424
Wellness vacations go beyond massages and diet tips during the pandemic.,2022-01-02,article,News,,[],The New York Times,Travel,202
Europe Plans to Say Nuclear Power and Natural Gas Are Green Investments,2022-01-02,article,News,,"['Nuclear Energy', 'Greenhouse Gas Emissions', 'Nuclear Wastes', 'Politics and Government', 'Natural Gas', 'Global Warming', 'Alternative and Renewable Energy']",The New York Times,Business,1220
Your Monday Briefing: South Africa’s Parliament Burns,2022-01-02,article,briefing,,"['Politics and Government', 'Defense and Military Forces', 'Discrimination', ""Women's Rights"", 'Women and Girls', 'Coronavirus (2019-nCoV)', 'Moon', 'Arson']",The New York Times,NYTNow,1323
Israel will offer a 4th Covid shot to people 60 and over.,2022-01-02,article,News,,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)']",The New York Times,Foreign,360
Antonio Brown Storms Off Field During Buccaneers’ Win Over Jets,2022-01-02,article,News,,['Football'],The New York Times,Sports,622
"Sudan’s Prime Minister, Abdalla Hamdok, Resigns",2022-01-02,article,News,,"['Politics and Government', 'Demonstrations, Protests and Riots', ""Coups D'Etat and Attempted Coups D'Etat"", 'Defense and Military Forces']",The New York Times,Foreign,969
"James Cayne, Who Ran the Ill-Fated Bear Stearns, Dies at 87",2022-01-02,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Banking and Financial Institutions', 'Finances', 'Subprime Mortgage Crisis', 'Bridge (Card Game)']",The New York Times,Obits,748
A Tribe’s Bitter Purge Brings an Unusual Request: Federal Intervention,2022-01-02,article,News,,"['Nooksack Indians', 'Native Americans', 'Evictions', 'Civil Rights and Liberties', 'Indigenous People', 'United States Politics and Government', 'Land Use Policies']",The New York Times,National,1591
Verizon and AT&T Decline Regulators’ Request to Delay New 5G Services,2022-01-02,article,News,,"['5G (Wireless Communications)', 'Regulation and Deregulation of Industry', 'AIRLINES AND AIRPLANES', 'Radio Spectrum']",The New York Times,Business,560
Hockey Fan Spots Cancerous Mole at Game and Delivers a Lifesaving Note,2022-01-02,article,News,,"['Hockey, Ice', 'Cancer', 'Melanomas', 'Neck']",The New York Times,Express,757
If You Drop It,2022-01-02,article,News,,['Crossword Puzzles'],The New York Times,Games,1408
"Giants Give Up Four Sacks and Jets Falter, as Opponents Overshadow Gains",2022-01-02,article,News,,['Football'],The New York Times,Sports,742
Colorado Residents Ponder the Road Ahead After Wildfires,2022-01-02,article,News,,"['Wildfires', 'Real Estate and Housing (Residential)']",The New York Times,National,819
‘Mrs. Doubtfire’ on Broadway Is Pausing to Avoid Closing,2022-01-02,article,News,,"['Theater', 'Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Wages and Salaries', 'Labor and Jobs']",The New York Times,Culture,779
Dolphins’ Seesaw Season Tips Toward Elimination,2022-01-02,article,News,,['Football'],The New York Times,Sports,915
A Former Facebook Executive Pushes to Open Social Media’s ‘Black Boxes’,2022-01-02,article,News,,"['Social Media', 'Computers and the Internet', 'Law and Legislation', 'Whistle-Blowers', 'Right-Wing Extremism and Alt-Right', 'Regulation and Deregulation of Industry', 'Rumors and Misinformation']",The New York Times,Business,1727
Jan. 6 Panel Faces Difficult Questions as Anniversary of Capitol Riot Approaches,2022-01-03,article,News,,"['Presidential Election of 2020', 'United States Politics and Government', 'Storming of the US Capitol (Jan, 2021)']",The New York Times,Washington,1315
What We Learned From Week 17 in the N.F.L.,2022-01-03,article,News,,['Football'],The New York Times,Sports,1931
Did a Meteor Explode Over Pittsburgh?,2022-01-03,article,News,,['Meteors and Meteorites'],The New York Times,Express,887
U.S. defense secretary tests positive for coronavirus.,2022-01-03,article,News,,"['Pentagon Building', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization']",The New York Times,Foreign,229
Your Monday Briefing,2022-01-03,article,briefing,,[],The New York Times,NYTNow,1344
‘Fuel to Her Fire’: A Rising Basketball Star Thrives When You Doubt Her,2022-01-03,article,News,,"['Basketball (College)', 'Content Type: Personal Profile']",The New York Times,Sports,1245
China Evergrande suspends trading shares in Hong Kong.,2022-01-03,article,News,,['Foreign Investments'],The New York Times,Business,296
"Richard Leakey, Kenyan Fossil Hunter and Conservationist, Dies at 77",2022-01-03,article,Obituary (Obit),,"['Paleontology', 'Fossils', 'Deaths (Obituaries)', 'Archaeology and Anthropology']",The New York Times,Obits,889
Quotation of the Day: Colorado Fire Victims Consider How to Rise From the Ashes and Snow,2022-01-03,article,News,,[],The New York Times,Summary,50
"No Corrections: Jan. 3, 2022",2022-01-03,article,News,,[],The New York Times,National,52
What’s on TV This Week: ‘RuPaul’s Drag Race’ and ‘Batman Forever’,2022-01-03,article,News,,"['Television', 'Movies']",The New York Times,Culture,956
Word of the Day: assimilate,2022-01-03,article,News,,[],The New York Times,Learning,379
Spelling Bee Forum,2022-01-03,article,News,,[],The New York Times,Games,163
Jurors in the Elizabeth Holmes trial reiterate they are deadlocked on some charges.,2022-01-03,article,News,,"['Securities and Commodities Violations', 'Frauds and Swindling', 'Start-ups', 'Venture Capital']",The New York Times,Business,793
Why Eric Adams and Kathy Hochul Might Actually Get Along,2022-01-03,article,News,,"['Politics and Government', 'Elections, Governors', 'Primaries and Caucuses']",The New York Times,Metro,1426
Banks Tiptoe Toward Their Cloud-Based Future,2022-01-03,article,News,,"['Banking and Financial Institutions', 'Cloud Computing', 'Computers and the Internet', 'Regulation and Deregulation of Industry']",The New York Times,Business,1413
The Pandemic Brought Seismic Changes. They Changed With It.,2022-01-03,article,News,,"['Coronavirus (2019-nCoV)', 'Shutdowns (Institutional)', 'Disabilities', 'Telemedicine', 'Quarantine (Life and Culture)', 'Books and Literature', 'Telecommuting', 'Medicine and Health', 'Sustainable Living']",The New York Times,Metro,1487
Board Diversity Increased in 2021. Some Ask What Took So Long.,2022-01-03,article,News,,"['Boards of Directors', 'Appointments and Executive Changes', 'Race and Ethnicity', 'Minorities', 'Women and Girls', 'Corporations', 'Black People', 'Blacks', 'Hispanic-Americans']",The New York Times,Business,1557
A New Mayor and a New Relationship Between City Hall and Albany,2022-01-03,article,briefing,,"['New Year', 'Elections, Governors', 'Politics and Government']",The New York Times,Metro,1487
An Evangelical Climate Scientist Wonders What Went Wrong,2022-01-03,multimedia,Interactive Feature,,"['Content Type: Personal Profile', 'Evangelical Movement', 'Global Warming']",The New York Times,Magazine,0
"Taiwanese-Born Best Friends Endure a California Adolescence, Side by Side",2022-01-03,article,Review,,['Books and Literature'],The New York Times,BookReview,678
Do You Make New Year’s Resolutions?,2022-01-03,article,News,,[],The New York Times,Learning,664
Judge John Hodgman on Men and Maiden Names,2022-01-03,article,News,,"['Names, Personal', 'Comedy and Humor']",The New York Times,Magazine,154
"Democrats, Voting Rights Are Not the Problem",2022-01-03,article,Op-Ed,,"['Voter Fraud (Election Fraud)', 'Voting Rights, Registration and Requirements', 'United States Politics and Government', 'Debates (Political)']",The New York Times,OpEd,1168
"Twitter’s Former C.E.O. Has a ‘Too Bad, So Sad’ Approach to Content Moderation",2022-01-03,article,Op-Ed,,"['audio-neutral-informative', 'Social Media', 'Computers and the Internet', 'Blockchain (Technology)']",The New York Times,OpEd,272
The Republican Party Is Succeeding Because We Are Not a True Democracy,2022-01-03,article,Op-Ed,,"['Presidential Election of 2020', 'United States Politics and Government', 'Storming of the US Capitol (Jan, 2021)', 'Conservatism (US Politics)', 'Constitution (US)', 'Constitutional Amendments', 'Democracy (Theory and Philosophy)']",The New York Times,OpEd,1713
"When Faced With Death, People Often Change Their Minds",2022-01-03,article,Op-Ed,,"['Living Wills and Health Care Proxies', 'Death and Dying', 'Hospitals']",The New York Times,OpEd,1349
Language Mistake in Georgia Death Penalty Law Creates a Daunting Hurdle,2022-01-03,article,News,,"['Intellectual Disabilities', 'Capital Punishment', 'Eighth Amendment (US Constitution)', 'United States Politics and Government']",The New York Times,Washington,961
"Skeptics Say, ‘Do Your Own Research.’ It’s Not That Simple.",2022-01-03,article,Op-Ed,,"['Rumors and Misinformation', 'Psychology and Psychologists', 'Research']",The New York Times,OpEd,1024
Diets Make You Feel Bad. Try Training Your Brain Instead.,2022-01-03,article,News,,"['Content Type: Service', 'Weight', 'Habits and Routines (Behavior)', 'Diet and Nutrition', 'Anxiety and Stress', 'Food', 'New Year', 'Brain']",The New York Times,Well,1493
How the E.U. Allowed Hungary to Become an Illiberal Model,2022-01-03,article,News,,"['Politics and Government', 'Treaty of Lisbon (2007)', 'International Relations']",The New York Times,Foreign,1591
Celebrating the ‘Great Night of Shiva’ in Kathmandu,2022-01-03,article,News,,"['Temples (Religious)', 'Hinduism', 'Travel and Vacations']",The New York Times,Travel,764
Why Therapists Are Worried About Mental Health in America Right Now,2022-01-03,article,News,,"['Therapy and Rehabilitation', 'Mental Health and Disorders']",The New York Times,Insider,815
When Three Shots Are Not Enough,2022-01-03,article,News,,"['Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Immune System', 'Antibodies', 'Coronavirus Risks and Safety Concerns', 'audio-neutral-informative']",The New York Times,National,1353
Stress May Be Your Heart’s Worst Enemy,2022-01-03,article,News,,"['Anxiety and Stress', 'Meditation', 'Heart', 'Blood Pressure', 'Cholesterol', 'Stroke', 'Emotions', 'Psychology and Psychologists', 'Brain', 'Yoga', 'Mental Health and Disorders', 'Tai Chi', 'Research']",The New York Times,Well,1033
"For One Rockaways Couple, Lockdown Was a Creative Windfall",2022-01-03,article,News,,"['Renting and Leasing (Real Estate)', 'Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Quarantine (Life and Culture)', 'Silicone', 'Content Type: Personal Profile']",The New York Times,RealEstate,963
This Isn’t the California I Married,2022-01-03,article,News,,"['Wildfires', 'Forests and Forestry', 'Fires and Firefighters', 'Greenhouse Gas Emissions', 'Global Warming', 'Sustainable Living']",The New York Times,Magazine,6118
The Ghost Wolves of Galveston Island,2022-01-03,article,News,,"['Wolves', 'Endangered and Extinct Species', 'Genetics and Heredity', 'Coyotes', 'Animal Behavior', 'Breeding of Animals', 'Research', 'your-feed-science', 'your-feed-photojournalism', 'your-feed-animals']",The New York Times,Science,1648
The child tax credit’s extra help has ended just as a Covid threat rises anew.,2022-01-03,article,News,,[],The New York Times,Business,364
How Much Do You Know About Russia?,2022-01-03,multimedia,Interactive Feature,,[],The New York Times,The Learning Network,0
"Lesson of the Day: ‘In Los Angeles, Glimpses of an Oasis With Deep Immigrant Roots’",2022-01-03,article,News,,[],The New York Times,Learning,847
Why Omicron Is Counterintuitive,2022-01-03,article,News,,"['Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)', 'audio-neutral-informative']",The New York Times,Podcasts,342
"The pandemic brought seismic changes, and inspired remarkable resilience.",2022-01-03,article,News,,[],The New York Times,Metro,311
Reason for Hope,2022-01-03,article,briefing,,"['Coronavirus Omicron Variant', 'Coronavirus Delta Variant', 'Disease Rates', 'Coronavirus (2019-nCoV)', 'Deaths (Fatalities)']",The New York Times,NYTNow,1301
President Jair Bolsonaro of Brazil Is Hospitalized,2022-01-03,article,News,,[],The New York Times,Foreign,483
Online ‘Auction’ Is Latest Attack on Muslim Women in India,2022-01-03,article,News,,"['Women and Girls', 'Muslims and Islam', 'Cyberharassment', 'Mobile Applications', 'Threats and Threatening Messages']",The New York Times,Foreign,676
